,q
average:,2.980232382744415e-05
average:,4.315375182932545e-05
average:,0.020826578663577712
average:,0.2703726213992037
average:,0.003639876138068812
average:,0.00015354160837779485
average:,5.400179543023726e-05
average:,0.11539876799990192
average:,0.00015425681596522006
average:,0.9920637008840044
average:,0.019476356260655168
average:,0.0018315315163588215
average:,0.11925899870851946
average:,0.09173536162716797
average:,0.0012753604141473754
average:,0.0045213102998286365
average:,0.09241062135950961
average:,0.6493280025107857
average:,0.00014245513364117136
average:,0.0021085141491065038
average:,4.4107442451739685e-05
average:,0.0017212629583050483
average:,0.038459836023758145
average:,8.475783270178e-05
average:,1.6689304923703667e-06
average:,0.5049640048228841
average:,0.006304322704868475
average:,1.597404766367661e-05
average:,0.013101336302637172
average:,0.0014313460603653412
average:,1.5020375027164155e-05
average:,9.369846302782227e-05
average:,0.0
average:,9.500976557128018e-05
average:,2.694128779091899e-05
average:,0.0003399848640233659
average:,0.0014297962169066512
average:,0.004399418602032122
average:,8.344648466918746e-07
average:,7.688997957904513e-05
average:,3.5762770098403493e-06
average:,0.9884857538426922
average:,0.7609061107947379
average:,0.011125445861462335
average:,0.0002439618709573518
average:,0.00011289114381834299
average:,0.930954101748843
average:,5.602837049463016e-06
average:,0.0007079840794960797
average:,0.0003061295469254477
average:,0.0004903078006137739
average:,0.0011672377987512977
average:,2.6464452580897783e-05
average:,2.4437903010367456e-05
average:,0.0003265143475015391
average:,0.00238847698384317
average:,8.356570750501869e-05
average:,0.11537282595895942
average:,0.07680464388992575
average:,0.00010943412812047164
average:,0.0005531906640257692
average:,0.00023585552863791947
average:,0.001111567263801772
average:,0.001097798099032404
average:,0.999458909026803
average:,0.0016118284414888045
average:,7.31944934733449e-05
average:,0.0035060040026377607
average:,0.0002987980342894023
average:,0.0010249617001405723
average:,6.306174352931834e-05
average:,0.04524642581696472
average:,0.00014197826458677929
average:,0.0004907847444742683
average:,8.988380658332259e-05
average:,0.0009180309465324807
average:,0.0008424522346928658
average:,0.0008082984145357973
average:,0.007986365737718827
average:,0.7232871008873454
average:,0.0019118186860728609
average:,0.9999560117719639
average:,0.02228695269143799
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,0.9999862909319939
average:,0.9956833720634378
average:,0.9999998211860675
average:,0.9912265539766018
average:,0.8098990295632629
average:,0.7813624117006833
average:,0.00236177404599483
average:,0.007518529735197253
average:,0.9999660849574502
average:,0.9276446716204235
average:,1.0
average:,0.9623425612622737
average:,0.999999940395357
average:,0.9999988079071329
average:,0.9928745032014037
average:,0.9999906420709002
average:,0.9996755123225314
average:,0.9976626635344671
average:,1.0
average:,0.8944447057518434
average:,0.013270379903388915
average:,0.9999740123742301
average:,0.999999940395357
average:,0.9999923110003711
average:,0.7958181537595168
average:,0.9999996423721385
average:,0.9999715089800395
average:,0.00017201896811460358
average:,1.0
average:,0.09292859541259055
average:,0.9999827742568675
average:,0.9999970793723509
average:,0.999981224536715
average:,0.999999940395357
average:,0.5114481332716636
average:,0.9994118809866568
average:,0.9999936819076042
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,1.0
average:,0.9999799132345446
average:,0.9999986886977652
average:,1.0
average:,0.999999940395357
average:,0.4405569489322585
average:,1.0
average:,0.9999989271164011
average:,0.99988877773394
average:,1.0
average:,0.9999971985817542
average:,0.9997138976910622
average:,0.9641787401216163
average:,0.9999991059303301
average:,0.9211825160247092
average:,1.0
average:,1.0
average:,0.996913075401607
average:,0.9999968409538145
average:,0.999308884132045
average:,0.9999807476995285
average:,0.999999940395357
average:,0.9999998211860675
average:,0.9999988079071329
average:,0.9999941587445919
average:,0.989774107623544
average:,1.0
average:,0.014160573343559921
average:,1.0
average:,0.9999769926062184
average:,0.9999996423721385
average:,0.9999982118606638
average:,0.9991937279760281
average:,1.0
average:,0.6414476002119265
average:,0.9852626924025856
average:,0.9999547600756997
average:,1.0
average:,1.0
average:,0.94318294575727
average:,0.9997993707691237
average:,0.9482719309126715
average:,0.9997453093412777
average:,0.999999940395357
average:,0.9999624490730773
average:,0.9999990463256836
average:,0.9999960064885887
average:,0.9987729192181192
average:,1.0
average:,0.6299086717019746
average:,0.10730986627203129
average:,1.0
average:,0.9999997615814209
average:,1.0
average:,0.999999940395357
average:,0.999999940395357
average:,0.019510744025611124
average:,0.0032161474027963106
average:,0.03157889575815334
average:,4.1007987296643876e-05
average:,0.0008586643104015133
average:,0.47055489554923285
average:,0.013414622303955702
average:,0.3995043139482413
average:,0.020152329361686976
average:,0.005534112473195465
average:,7.283685820287583e-05
average:,0.9885973330678798
average:,0.9437405479608412
average:,0.0026209357178095527
average:,0.0276353962254387
average:,0.058463098312045006
average:,3.635882681488928e-05
average:,6.12735719813909e-05
average:,0.003551363109385924
average:,0.00016486644564520103
average:,0.030434964565503285
average:,0.029202041860257343
average:,0.015016137000427036
average:,4.8279742413642325e-05
average:,0.0094746331258243
average:,0.46275061435483594
average:,0.0005835295736326643
average:,0.9988180398858517
average:,0.22422385071698384
average:,0.0007727146090765804
average:,0.952166974343805
average:,0.015067398621185593
average:,0.0001655816544542288
average:,0.0006373525030436108
average:,0.05538213654305196
average:,0.9980323910416602
average:,0.021695615611967926
average:,0.41598016779615693
average:,0.003324150715529817
average:,2.7418148915067075e-06
average:,0.6709483762264297
average:,0.00040084121147838367
average:,5.006789188992543e-06
average:,0.8853774103475189
average:,0.05017506488812225
average:,0.00010681155273233793
average:,0.006177067230550752
average:,0.00028246630355447836
average:,1.0490412743233413e-05
average:,0.0013023614723790223
average:,1.192093411720042e-07
average:,0.003090680119049742
average:,0.0003024340768366978
average:,0.0014193054828557231
average:,0.001533210306323868
average:,0.0010817053231376576
average:,1.5497202470980527e-05
average:,0.00022488842706785698
average:,5.960467237836121e-07
average:,0.9833871727763988
average:,0.31015461815145756
average:,0.9028793544466727
average:,0.00045007463832595504
average:,0.001299381533887064
average:,0.8070596449819808
average:,5.126000827057805e-06
average:,0.0010927915578068884
average:,0.0010935067184457052
average:,0.1313319866039926
average:,0.0003920197930677637
average:,0.00044506788995465814
average:,0.0006588101522683474
average:,0.0005077123008332429
average:,0.0011637804304322533
average:,0.00030755991948777113
average:,0.014069971883910402
average:,0.6267225186961518
average:,0.009610175952184087
average:,0.008581044023943976
average:,0.00019270190211034753
average:,0.019054293759469508
average:,0.07339834891454486
average:,0.9999246001221734
average:,0.000976443279388242
average:,0.0008028151312386768
average:,0.0037553913488176482
average:,0.0025261049263516112
average:,0.003515242779470871
average:,0.0009080172438054745
average:,0.8786141325940536
average:,0.00041550397722107577
average:,0.0029904848260185954
average:,0.0016800763912392489
average:,0.3309540569743199
average:,0.003368199272359301
average:,0.055565474993391706
average:,0.0007700919569702956
average:,0.7933032475687604
average:,0.0005140305377107773
average:,0.9990149736458274
average:,0.16626352860587365
average:,1.0
average:,1.0
average:,1.0
average:,1.0
average:,0.9999796748153261
average:,0.999999940395357
average:,0.8604646922074303
average:,0.6209222064051262
average:,0.9908773899824405
average:,0.9995208978567868
average:,0.804799858524733
average:,1.0
average:,0.9999735951417329
average:,1.0
average:,0.6053017246426341
average:,0.9999995231628418
average:,0.9999765753742967
average:,0.8622965200696187
average:,0.9999177455899692
average:,0.9997339844685171
average:,0.9999998807907033
average:,1.0
average:,0.9759330148106066
average:,0.7975425661093097
average:,0.9999994039535594
average:,1.0
average:,0.9999918341633551
average:,0.6954239040312614
average:,0.9999979138373352
average:,0.99997985362928
average:,0.34767651298644014
average:,1.0
average:,0.8212298798733526
average:,0.999999940395357
average:,0.9999533891663487
average:,0.9999763369558741
average:,0.9999983906746355
average:,0.9975556730271588
average:,0.9956339003184331
average:,1.0
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,1.0
average:,0.9988768101204507
average:,0.9999988079071329
average:,1.0
average:,0.9999998807907033
average:,0.10128032521036393
average:,1.0
average:,0.999942183496174
average:,0.992125749432135
average:,1.0
average:,0.9999970793723509
average:,0.9999629855167074
average:,0.9931242466409249
average:,0.9999994039535594
average:,0.999976634979366
average:,1.0
average:,1.0
average:,0.9997136592825326
average:,0.9999986290932004
average:,0.9999759793274372
average:,0.9999458193796166
average:,1.0
average:,0.9999950528144428
average:,0.9997301101572792
average:,0.999996125697864
average:,0.9999991059303301
average:,0.9999970197676546
average:,0.7220092919940317
average:,1.0
average:,0.9999997019767637
average:,0.999999940395357
average:,0.9998688697796313
average:,0.9991165995309421
average:,1.0
average:,0.0817044332105507
average:,0.9719282977593383
average:,0.9961311221466287
average:,0.9999995231628418
average:,1.0
average:,0.9953351020397465
average:,1.0
average:,0.9999921321869182
average:,0.9999995231628418
average:,1.0
average:,0.9999973773956583
average:,0.9999997615814209
average:,0.9999995231628418
average:,0.9589467658494926
average:,1.0
average:,0.6803262220686174
average:,0.9572903502554242
average:,1.0
average:,1.0
average:,0.9999992847442343
average:,0.9999945163727091
average:,0.9999995231628418
average:,0.6949153474256327
average:,0.04120647519091562
average:,0.1740370424282415
average:,0.0005525945746191835
average:,0.083272576652611
average:,0.012389424217516362
average:,0.948822259364812
average:,0.026066482676728935
average:,0.012457015211053185
average:,0.0001522302607357306
average:,2.3841856911125353e-07
average:,0.9997549652960834
average:,0.03904926880138398
average:,0.0004611014864652596
average:,0.009232818788624416
average:,0.001736581300481481
average:,7.092954687797666e-05
average:,6.401537115777791e-05
average:,9.739401134692455e-05
average:,0.024456143120702482
average:,0.007118224379194142
average:,0.7514448103147515
average:,0.00031948096409757616
average:,0.00011980536322825772
average:,0.08079820928021779
average:,0.9381634015380413
average:,0.02096122300296114
average:,0.7203625408722384
average:,0.0033448941042161866
average:,6.61611648638417e-05
average:,0.8214959491699905
average:,0.47007107683265703
average:,0.000521957811727741
average:,6.496904351353355e-05
average:,0.05861669499771598
average:,0.47507493833601544
average:,0.003588140306842113
average:,0.11703990817232704
average:,1.156330456089755e-05
average:,1.6689304923703667e-06
average:,0.9801042078783229
average:,0.01793771669922153
average:,0.0001202821828936319
average:,0.942401409696108
average:,0.9832941890221042
average:,0.0002996921365338965
average:,0.0018004178885618928
average:,0.005258321543565346
average:,0.0017215009957828023
average:,0.00642216278448808
average:,1.4305114457650398e-06
average:,0.0029461382989346132
average:,0.0001492499880068973
average:,7.939339717510103e-05
average:,5.6385985782905205e-05
average:,0.011165677475680098
average:,1.192093411720042e-07
average:,0.00015985973259336194
average:,1.2278555307355e-05
average:,0.41948080172291774
average:,0.012805163148785714
average:,0.2271434681540117
average:,0.025655091710499216
average:,0.00032842154458941503
average:,0.9999634027484156
average:,1.26361864098314e-05
average:,0.0030773288536189796
average:,0.001365125409058428
average:,0.3570474888193741
average:,0.00029957297800391446
average:,0.010599793317882442
average:,4.029275067217662e-05
average:,0.0003385544394205125
average:,0.003797113961269723
average:,0.00010156633059300146
average:,0.0014656779851893959
average:,0.14178138941605933
average:,4.9710275447260504e-05
average:,0.0006859301716945326
average:,5.507471082971306e-05
average:,0.004396319136700149
average:,0.11211364921521393
average:,0.9875581858415838
average:,0.0007773637540444676
average:,0.0017690059613773052
average:,0.0013709069209488314
average:,0.0005954505073950098
average:,5.376341404854731e-05
average:,0.00416678166421894
average:,0.03859454267740987
average:,0.0006257890223456865
average:,0.005835474004729284
average:,0.0008708834619968955
average:,0.8361762786747512
average:,0.0014399888515848674
average:,0.004635096311806908
average:,0.00034236901534112667
average:,0.08239752769092852
average:,0.0015171170361516085
average:,0.9999605417251294
average:,0.04522479108833601
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,0.9999331235911697
average:,0.614203816915097
average:,0.9999994635581704
average:,0.9337927669337243
average:,0.9873321656226716
average:,0.9374255554197317
average:,0.9998238682753608
average:,0.9999908804890956
average:,1.0
average:,1.0
average:,1.0
average:,0.9200457353342735
average:,0.9999992251396339
average:,0.9999880790711592
average:,0.9987977147465763
average:,0.999869227404318
average:,0.9999130368212912
average:,1.0
average:,1.0
average:,0.9999986886977652
average:,0.978907525992815
average:,0.9999976754188271
average:,0.9994153380649348
average:,0.9999801516538199
average:,0.13777947980347754
average:,0.9999645948420485
average:,0.9998318552905335
average:,0.04600084090873199
average:,1.0
average:,0.17856431157687644
average:,0.975292860678245
average:,0.9995566010360608
average:,0.982540846044261
average:,1.0
average:,0.9996957182873007
average:,0.9953044654232207
average:,1.0
average:,0.9999616742129894
average:,1.0
average:,1.0
average:,0.9999994635581704
average:,0.13293683943621973
average:,0.7572648437940526
average:,1.0
average:,0.9999155402200621
average:,0.1754428102346058
average:,1.0
average:,1.0
average:,0.9965043664887681
average:,1.0
average:,0.9999974966048697
average:,0.9999998807907033
average:,0.19293140817558926
average:,0.9999998807907033
average:,0.9601521495040805
average:,1.0
average:,1.0
average:,0.9999958276749297
average:,0.9979481697799061
average:,0.9997139573077513
average:,0.9999998807907033
average:,1.0
average:,0.9994975328710373
average:,0.999999940395357
average:,0.9999955892564643
average:,0.9897218946199062
average:,1.0
average:,0.06586521983222093
average:,0.9971615076462667
average:,0.9999997019767637
average:,0.999998509883854
average:,0.9999769330029468
average:,1.0
average:,1.0
average:,0.05333327840852641
average:,0.9999855160716208
average:,0.9999954700467981
average:,0.9999998211860675
average:,0.9802858230795033
average:,0.9999997019767637
average:,1.0
average:,0.9998703598906118
average:,0.9999623894706725
average:,1.0
average:,0.9999996423721385
average:,1.0
average:,0.999999940395357
average:,1.0
average:,0.9999997019767637
average:,0.924899874420921
average:,0.9447122796717471
average:,1.0
average:,0.9478775853254893
average:,1.0
average:,1.0
average:,0.9998255968126402
average:,0.6178952452248043
average:,0.02706259697800347
average:,0.004040777290862053
average:,2.2411348283223807e-05
average:,0.025521157592695014
average:,0.007990597764304313
average:,0.7553341354215364
average:,0.00013542170737978045
average:,0.26575250680164947
average:,0.0003618001937805748
average:,0.00010132784815572857
average:,0.27309332709592654
average:,0.9764850728279874
average:,0.004477619435926027
average:,0.022216022654351283
average:,0.06774330017051938
average:,0.0021172168594598933
average:,0.00011456016224162984
average:,6.318093394905709e-05
average:,0.0003550052529169527
average:,0.04711348341584313
average:,0.8011425090940456
average:,0.00013136867677707232
average:,5.7578103954683074e-05
average:,0.002550303683750994
average:,0.895964084117515
average:,0.0002717376899355087
average:,0.7440250003236929
average:,0.0012352467074499005
average:,0.003282249198569865
average:,0.3642966666423334
average:,0.012140212436342286
average:,0.000612139699974245
average:,0.0007022618325020857
average:,0.7805973853032406
average:,0.8211053627648744
average:,0.0004907847444742683
average:,0.014197644576423375
average:,0.00033724306357053895
average:,0.00018674138507902241
average:,0.1411912993713544
average:,0.00037586696583769203
average:,6.7949290368135055e-06
average:,0.8507366782049792
average:,0.1331198749358416
average:,0.0002754331828719855
average:,0.0006446243810217325
average:,0.009327711419659638
average:,2.861024261221692e-06
average:,0.0025535819072396346
average:,4.768373665044375e-07
average:,0.0005185007953097416
average:,0.00029581782353325925
average:,9.691711821957261e-05
average:,0.0021753314692903973
average:,0.09123689339507861
average:,0.0026087763559124056
average:,0.00011920929576388158
average:,1.490115477991452e-05
average:,0.39483469739643196
average:,0.00019055605483498257
average:,0.024201390561930793
average:,9.739401134692455e-05
average:,0.0003525018413935653
average:,0.9995453953615087
average:,1.3828275818572279e-05
average:,0.0017352701383869548
average:,0.001917481874544675
average:,0.0066276799177174715
average:,0.032320978060083876
average:,0.0002728103470587464
average:,4.3869038598328726e-05
average:,0.00217580763240106
average:,0.04012978341607704
average:,0.011071381506574095
average:,0.02187502140465647
average:,0.011482596243900084
average:,0.0036714672319176646
average:,4.577638852829984e-05
average:,0.0021118517590649143
average:,1.4543537251218088e-05
average:,0.0597961533245915
average:,0.8717418893636557
average:,0.0009561181264103156
average:,0.00030660637684799846
average:,0.0015423299079406361
average:,2.408028441197576e-05
average:,0.012276887960054581
average:,0.00315243040702387
average:,0.05290638979679599
average:,0.0002143979568071635
average:,0.0024853942257370746
average:,7.081032372544514e-05
average:,0.026245713718817742
average:,0.0004397033902182264
average:,0.005017937002880147
average:,0.0292561682168495
average:,0.24009133200965393
average:,0.0003815889002969975
average:,0.9998514652272498
average:,0.1698985066448771
average:,0.9999979734420847
average:,0.9999998211860675
average:,0.9991981387210219
average:,1.0
average:,0.8682173475803294
average:,1.0
average:,0.9999980926513672
average:,0.9983521103841729
average:,0.9982194900694584
average:,0.9998761415503886
average:,0.9988426566483862
average:,0.9999998807907033
average:,0.9999996423721385
average:,1.0
average:,0.9291906975657382
average:,0.9749811286923602
average:,0.9999998211860675
average:,0.9999980926513672
average:,0.9999935030939061
average:,0.9999980330466105
average:,0.9999887347219265
average:,1.0
average:,1.0
average:,0.004360079166902908
average:,1.0
average:,0.9999967217444539
average:,1.0
average:,0.9999699592591559
average:,0.9999914765357423
average:,1.0
average:,0.0008981226184825275
average:,1.0
average:,0.6484984123669794
average:,0.9998078942327369
average:,0.9999986886977652
average:,0.9999893307682037
average:,1.0
average:,0.9999990463256836
average:,0.9370908126960773
average:,1.0
average:,1.0
average:,0.9999981522560137
average:,1.0
average:,1.0
average:,0.9999992251396339
average:,0.9999886751170455
average:,0.9999371170979141
average:,0.9999996423721385
average:,0.8577579806627023
average:,1.0
average:,1.0
average:,0.9278383241736146
average:,1.0
average:,0.8383293798864476
average:,0.9999794960014043
average:,0.9942132236784166
average:,1.0
average:,0.4126292432539405
average:,0.9999983310699747
average:,0.999999940395357
average:,1.0
average:,0.9999074935920271
average:,1.0
average:,1.0
average:,0.9998586773916045
average:,0.9934765696213351
average:,0.9999959468841837
average:,0.9999987483024473
average:,0.9302337147799901
average:,1.0
average:,0.9898458123536599
average:,1.0
average:,0.9999977350235625
average:,1.0
average:,0.9999927282334015
average:,0.9999991655349802
average:,0.9107300076082125
average:,0.43384759620422275
average:,0.9999963641166847
average:,0.9910870792660431
average:,0.9999415278431885
average:,0.9945113660910043
average:,0.9999887347219265
average:,1.0
average:,0.99882113938966
average:,1.0
average:,0.9999487996112502
average:,1.0
average:,0.9999990463256836
average:,0.9999949336052953
average:,0.9999991059303301
average:,0.9999983310699747
average:,0.9962300657831601
average:,0.9991592168674347
average:,1.0
average:,1.0
average:,0.9999992847442343
average:,0.9996143579379356
average:,1.0
average:,0.49043642362859136
average:,0.0001521111161731631
average:,0.037847758868105104
average:,2.7060510393461017e-05
average:,0.00039678816036740465
average:,0.03992944983777146
average:,0.10969222284972702
average:,0.00023645166877828938
average:,0.00348079250006171
average:,0.0022727844853380357
average:,2.1338466804335263e-05
average:,0.9978988766294383
average:,0.0587824524843939
average:,0.0003674031022343424
average:,0.00016796590043671814
average:,0.1669697099429632
average:,0.0003995298746791069
average:,0.00120019901858892
average:,0.00030517578228931355
average:,0.00035429009040359596
average:,0.051983355735407126
average:,0.42505621922691766
average:,0.0044336911073270995
average:,0.00497961126608106
average:,0.01821529522422629
average:,0.001111567263801772
average:,0.005552768997749082
average:,0.5906208605443735
average:,0.00030684477762473085
average:,0.033939658484985244
average:,0.8848897806756473
average:,0.9941495654928266
average:,4.4584274591122706e-05
average:,4.9591046793711294e-05
average:,0.02660852848831827
average:,0.9951710103257689
average:,0.001203894884524084
average:,0.006703435925343701
average:,7.140633914641114e-05
average:,0.001276790951187972
average:,0.6107502040453335
average:,0.032189367604097976
average:,0.00016152860904229717
average:,0.8886297354969981
average:,0.01580119368411691
average:,0.0019191503317435624
average:,0.0027431843433891033
average:,0.04069870249496036
average:,1.0728836358224243e-05
average:,0.0011860132319808905
average:,2.4318705815582863e-05
average:,0.0003985761751814157
average:,0.0012897252928745966
average:,0.00028032052600329965
average:,0.0007878543509336963
average:,0.12014805853384793
average:,0.00011384483064503174
average:,0.0005112887351249964
average:,2.6226031758180486e-06
average:,0.1262844775350915
average:,0.009561956652770992
average:,0.00024098146895946618
average:,0.0011196733751546429
average:,0.0018100139979265284
average:,0.9992800354795489
average:,0.00017613170369856822
average:,0.0010825396889850602
average:,0.00017791988238696223
average:,0.0005924701647671902
average:,0.00031268584976173005
average:,0.0004646778433200302
average:,6.12735719813909e-05
average:,0.0009484884865144546
average:,0.007329463020604579
average:,0.0003650188083346603
average:,0.007549464621440632
average:,0.917029800789337
average:,0.00020545726086735008
average:,0.0005000829276262761
average:,9.798999466620968e-05
average:,4.1842447823437184e-05
average:,0.17857748842183682
average:,0.22085802816445252
average:,8.857252226349892e-05
average:,5.6028345569758355e-05
average:,0.00044757130585667545
average:,4.1484848060042883e-05
average:,0.0008266570096702532
average:,0.029632686068180897
average:,0.0039429665217607214
average:,0.003206550811858406
average:,0.004923521790149259
average:,0.00019210574168209758
average:,0.0028483271382913618
average:,0.00017315150859186244
average:,0.004547773857540983
average:,0.050950348617738506
average:,0.3330162220011759
average:,0.00019627804299644972
average:,0.9992287754903041
average:,0.7197772260920456
average:,0.9999992847442343
average:,0.999999940395357
average:,0.9990037680247768
average:,0.9999656081183884
average:,0.9376483551871784
average:,1.0
average:,0.9981676936536166
average:,0.999538481248043
average:,0.8139547074403783
average:,0.9999927282334015
average:,0.9999183416384947
average:,0.999999940395357
average:,0.9999998211860675
average:,1.0
average:,0.2379674780261446
average:,0.9999750256546561
average:,1.0
average:,0.9999927282334015
average:,0.9999986886977652
average:,0.9999761581425491
average:,0.999999940395357
average:,1.0
average:,1.0
average:,0.8875916567838128
average:,1.0
average:,0.999999940395357
average:,1.0
average:,0.9999603629109911
average:,0.9999998807907033
average:,1.0
average:,0.8259515724963972
average:,1.0
average:,0.6798437802080834
average:,0.9900141353812012
average:,0.9990058540883089
average:,1.0
average:,1.0
average:,0.9999997615814209
average:,0.9995022416102021
average:,1.0
average:,1.0
average:,0.9999937415123289
average:,1.0
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,0.9970632791394233
average:,0.9991254806680171
average:,0.41525888155633633
average:,1.0
average:,1.0
average:,0.002266764664749757
average:,1.0
average:,0.9985355138201937
average:,0.9999076724039866
average:,0.9705553645037355
average:,1.0
average:,0.9999770522113125
average:,0.9999549388888361
average:,1.0
average:,0.9999884366984665
average:,0.9999992847442343
average:,1.0
average:,0.9999817609795036
average:,1.0
average:,0.9999912381174048
average:,0.999999940395357
average:,0.9999938011170572
average:,0.990218996783715
average:,0.999999940395357
average:,0.8645856348542126
average:,1.0
average:,0.9991033077198694
average:,1.0
average:,0.999999940395357
average:,0.999999344348895
average:,0.987609267417966
average:,0.9518003459146316
average:,0.9999995827674883
average:,0.9999986290932004
average:,0.9988129734457304
average:,0.9993145465731562
average:,0.9999938011170572
average:,0.8379926110688736
average:,0.9999998807907033
average:,1.0
average:,0.9996474981375061
average:,1.0
average:,1.0
average:,0.9997625946978995
average:,0.9950674175110465
average:,0.9999991655349802
average:,0.9907648567607799
average:,0.74138791338665
average:,1.0
average:,0.9999992847442343
average:,0.9999998807907033
average:,0.9999840855591517
average:,1.0
average:,0.49043642362859136
average:,0.0001521111161731631
average:,0.037847758868105104
average:,2.7060510393461017e-05
average:,0.00039678816036740465
average:,0.03992944983777146
average:,0.10969222284972702
average:,0.00023645166877828938
average:,0.00348079250006171
average:,0.0022727844853380357
average:,2.1338466804335263e-05
average:,0.9978988766294383
average:,0.0587824524843939
average:,0.0003674031022343424
average:,0.00016796590043671814
average:,0.1669697099429632
average:,0.0003995298746791069
average:,0.00120019901858892
average:,0.00030517578228931355
average:,0.00035429009040359596
average:,0.051983355735407126
average:,0.42505621922691766
average:,0.0044336911073270995
average:,0.00497961126608106
average:,0.01821529522422629
average:,0.001111567263801772
average:,0.005552768997749082
average:,0.5906208605443735
average:,0.00030684477762473085
average:,0.033939658484985244
average:,0.8848897806756473
average:,0.9941495654928266
average:,4.4584274591122706e-05
average:,4.9591046793711294e-05
average:,0.02660852848831827
average:,0.9951710103257689
average:,0.001203894884524084
average:,0.006703435925343701
average:,7.140633914641114e-05
average:,0.001276790951187972
average:,0.6107502040453335
average:,0.032189367604097976
average:,0.00016152860904229717
average:,0.8886297354969981
average:,0.01580119368411691
average:,0.0019191503317435624
average:,0.0027431843433891033
average:,0.04069870249496036
average:,1.0728836358224243e-05
average:,0.0011860132319808905
average:,2.4318705815582863e-05
average:,0.0003985761751814157
average:,0.0012897252928745966
average:,0.00028032052600329965
average:,0.0007878543509336963
average:,0.12014805853384793
average:,0.00011384483064503174
average:,0.0005112887351249964
average:,2.6226031758180486e-06
average:,0.1262844775350915
average:,0.009561956652770992
average:,0.00024098146895946618
average:,0.0011196733751546429
average:,0.0018100139979265284
average:,0.9992800354795489
average:,0.00017613170369856822
average:,0.0010825396889850602
average:,0.00017791988238696223
average:,0.0005924701647671902
average:,0.00031268584976173005
average:,0.0004646778433200302
average:,6.12735719813909e-05
average:,0.0009484884865144546
average:,0.007329463020604579
average:,0.0003650188083346603
average:,0.007549464621440632
average:,0.917029800789337
average:,0.00020545726086735008
average:,0.0005000829276262761
average:,9.798999466620968e-05
average:,4.1842447823437184e-05
average:,0.17857748842183682
average:,0.22085802816445252
average:,8.857252226349892e-05
average:,5.6028345569758355e-05
average:,0.00044757130585667545
average:,4.1484848060042883e-05
average:,0.0008266570096702532
average:,0.029632686068180897
average:,0.0039429665217607214
average:,0.003206550811858406
average:,0.004923521790149259
average:,0.00019210574168209758
average:,0.0028483271382913618
average:,0.00017315150859186244
average:,0.004547773857540983
average:,0.050950348617738506
average:,0.3330162220011759
average:,0.00019627804299644972
average:,0.9992287754903041
average:,0.7197772260920456
average:,0.9999992847442343
average:,0.999999940395357
average:,0.9990037680247768
average:,0.9999656081183884
average:,0.9376483551871784
average:,1.0
average:,0.9981676936536166
average:,0.999538481248043
average:,0.8139547074403783
average:,0.9999927282334015
average:,0.9999183416384947
average:,0.999999940395357
average:,0.9999998211860675
average:,1.0
average:,0.2379674780261446
average:,0.9999750256546561
average:,1.0
average:,0.9999927282334015
average:,0.9999986886977652
average:,0.9999761581425491
average:,0.999999940395357
average:,1.0
average:,1.0
average:,0.8875916567838128
average:,1.0
average:,0.999999940395357
average:,1.0
average:,0.9999603629109911
average:,0.9999998807907033
average:,1.0
average:,0.8259515724963972
average:,1.0
average:,0.6798437802080834
average:,0.9900141353812012
average:,0.9990058540883089
average:,1.0
average:,1.0
average:,0.9999997615814209
average:,0.9995022416102021
average:,1.0
average:,1.0
average:,0.9999937415123289
average:,1.0
average:,1.0
average:,1.0
average:,0.9999998807907033
average:,0.9970632791394233
average:,0.9991254806680171
average:,0.41525888155633633
average:,1.0
average:,1.0
average:,0.002266764664749757
average:,1.0
average:,0.9985355138201937
average:,0.9999076724039866
average:,0.9705553645037355
average:,1.0
average:,0.9999770522113125
average:,0.9999549388888361
average:,1.0
average:,0.9999884366984665
average:,0.9999992847442343
average:,1.0
average:,0.9999817609795036
average:,1.0
average:,0.9999912381174048
average:,0.999999940395357
average:,0.9999938011170572
average:,0.990218996783715
average:,0.999999940395357
average:,0.8645856348542126
average:,1.0
average:,0.9991033077198694
average:,1.0
average:,0.999999940395357
average:,0.999999344348895
average:,0.987609267417966
average:,0.9518003459146316
average:,0.9999995827674883
average:,0.9999986290932004
average:,0.9988129734457304
average:,0.9993145465731562
average:,0.9999938011170572
average:,0.8379926110688736
average:,0.9999998807907033
average:,1.0
average:,0.9996474981375061
average:,1.0
average:,1.0
average:,0.9997625946978995
average:,0.9950674175110465
average:,0.9999991655349802
average:,0.9907648567607799
average:,0.74138791338665
average:,1.0
average:,0.9999992847442343
average:,0.9999998807907033
average:,0.9999840855591517
average:,1.0
average:,0.5029563931098199
average:,0.10727875982773093
average:,0.013971506632424174
average:,0.1827205409658376
average:,0.13510377612471794
average:,0.08870560650034927
average:,0.8324761947291809
average:,0.405799558200351
average:,0.9920001623140692
average:,0.3545452291504556
average:,0.05153089296867463
average:,0.2764713753539316
average:,0.530066562450683
average:,0.690420264231177
average:,0.19726360188300993
average:,0.9956035614172802
average:,0.23192070853179148
average:,0.07221222448987191
average:,0.5238972827973624
average:,0.40466474478844494
average:,0.43155437004791963
average:,0.3674011665792394
average:,0.08915095682602217
